stop_id,stop_name,lat,lon
B05047P,Simpang Ps. Patra 1,-6.182986,106.77995
B05048P,Simpang Ps. Patra 2,-6.182981,106.77982
B05049P,Simpang Ps. Rawamangun,-6.198321,106.89001
B05050P,Simpang Ps. Warakas 1,-6.115658,106.88001
B05051P,Simpang Ps. Warakas 2,-6.115542,106.88002
B05052P,Simpang Ps. Warakas 3,-6.115511,106.87993
B05053P,Simpang Patra Kepa,-6.178458,106.77962
B05054P,Simpang Patra Lontar Raya,-6.182359,106.78119
B05055P,Simpang Pedongkelan Cilincing Bakti,-6.108168,106.93406
B05056P,Simpang Pegangsaan Dua Hybrida,-6.148745,106.91565
B05058P,Simpang Pejompongan Dalam,-6.204269,106.80537
B05059P,Simpang Penggilingan Baru I,-6.302681,106.88123
B05061P,Simpang Penyelesaian Tomang 1,-6.196632,106.72951
B05062P,Simpang Pepaya Sagu Raya,-6.317485,106.81909
B05063P,Simpang Perintis 1,-6.229048,106.88882
B05064P,Simpang Perintis 2,-6.229105,106.88833
B05065P,Simpang Perintis Pulo Mas Timur,-6.172481,106.88914
B05066P,Simpang Permata Meruya 1,-6.195196,106.73953
B05067P,Simpang Permata Meruya 2,-6.195059,106.73972
B05068P,Simpang Perniagaan Tambora,-6.14163,106.80768
B05070P,Simpang Persahabatan Timur,-6.206614,106.88835
B05072P,Simpang Pinang I Pondok Labu,-6.309114,106.79567
B05073P,Simpang Pinggir Kali Sunter,-6.112358,106.90584
B05074P,Simpang Pisangan Lama III Pori,-6.20933,106.87884
B05075P,Simpang Pisangan Lama III Selatan,-6.213529,106.87885
B05076P,Simpang Pisangan Lama Selatan III,-6.21387,106.87884
B05077P,Simpang Pisok Giring Giring,-6.16936,106.90739
B05078P,Simpang Pitungan,-6.100212,106.9606
B05079P,Simpang PKP Raya KDW,-6.340963,106.8873
B05080P,Simpang Pluit Raya,-6.127123,106.80441
B05082P,Simpang Pondok Bambu Batas 1,-6.241476,106.90061
B05083P,Simpang Pondok Bambu Batas 2,-6.241533,106.90058
B05084P,Simpang Pondok Bambu Batas 3,-6.241251,106.90098
B05085P,Simpang Pondok Bambu Batas 4,-6.241275,106.90108
B05086P,Simpang Pondok Baru Gongseng Raya,-6.326243,106.85929
B05087P,Simpang Pori Gading Raya,-6.209208,106.88149
B05088P,Simpang Pori Pisangan Lama III,-6.209374,106.87884
B05089P,Simpang Pos Pengumben Panjang Arteri,-6.215786,106.77421
B05090P,Simpang Prepedan Benda Raya,-6.106575,106.70192
B05094P,Simpang Pulo Mas Raya Timur,-6.178746,106.8856
B05095P,Simpang Puskesmas Penggilingan Baru,-6.301457,106.88133
B05096P,Simpang Radin Inten II Kalimalang,-6.247574,106.92049
B05097P,Simpang Rajawali Cipinang Indah,-6.233049,106.89328
B05099P,Simpang Rawa Barat,-6.238408,106.81489
B05100P,Simpang Rawa Belong 2 KH Taisir,-6.200768,106.78765
B05101P,Simpang Rawa Belong Kemanggisan,-6.198872,106.78212
B05102P,Simpang Rawa Belong Palmerah Barat,-6.20663,106.78342
B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276
B05104P,Simpang Rawa Buaya Bojong Raya,-6.159465,106.72952
B05106P,Simpang Rawa Kompeni Raya Prancis,-6.109565,106.68406
B05109P,Simpang Raya Bekasi Rawa Kuning,-6.190565,106.96723
B05110P,Simpang Raya Bogor Cililitan,-6.264191,106.86585
B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512
B05112P,Simpang Raya Ceger Bina Marga,-6.314974,106.89265
B05114P,Simpang Raya Cilincing Sungai Landak,-6.101579,106.93808
B05115P,Simpang Raya Ciracas Pengantin Ali,-6.328009,106.88245
B05116P,Simpang Raya Condet Batu Ampar,-6.28409,106.85556
B05117P,Simpang Raya KDW PKP,-6.340686,106.88691
B05118P,Simpang Raya PKP Cibubur I,-6.34034,106.87371
B05119P,Simpang Raya Poncol Susukan,-6.329861,106.86868
B05121P,Simpang Raya Pondok Gede 2,-6.283372,106.91042
B05122P,Simpang Raya Tengah H. Ali,-6.292515,106.85951
B05123P,Simpang Raya Tengah Waru,-6.29326,106.85985
B05125P,Simpang Rel Kereta Bintaro 2,-6.256574,106.76224
B05126P,Simpang Rindang Warung Sila,-6.345832,106.81159
B05128P,Simpang RP Soeroso,-6.191004,106.83603
B05132P,Simpang Sabar Raya 1,-6.24116,106.75245
B05134P,Simpang Sabar Raya Petukangan 1,-6.236754,106.75243
B05135P,Simpang Sabar Raya Petukangan 2,-6.236966,106.7526
B05136P,Simpang Sadar H. Montong,-6.337924,106.81347
B05137P,Simpang Sagu Pepaya Raya,-6.317811,106.81912
B05139P,Simpang Sawo Raya Rawa Kuning,-6.211064,106.95786
B05140P,Simpang Selat Bali Makasar,-6.239988,106.91498
B05141P,Simpang Selat Makasar Bali,-6.23997,106.91493
B05142P,Simpang Semangka I,-6.179887,106.8059
B05143P,Simpang Semangka II,-6.179984,106.80591
B05144P,Simpang Semangka III,-6.180659,106.80608
B05145P,Simpang Semangka Mahoni,-6.116007,106.91315
B05146P,Simpang Serdang Kel. I,-6.227192,106.91484
B05147P,Simpang Serdang Swadaya Raya 1,-6.227331,106.9148
B05149P,Simpang Seroja Cempaka,-6.181809,106.7991
B05150P,Simpang Seruling Musik Raya,-6.17436,106.9095
B05151P,Simpang Sinar Lagoa,-6.108986,106.90781
B05152P,Simpang SMKN 35,-6.161102,106.81006
B05153P,Simpang Squadron,-6.267009,106.87725
B05154P,Simpang Srengseng Meruya Ilir 1,-6.197437,106.75633
B05157P,Simpang St. Senen,-6.17651,106.84388
B05158P,Simpang STIP,-6.10795,106.95998
B05159P,Simpang Suci Raya Bogor,-6.318807,106.86517
B05160P,Simpang Sulaiman Rawa Belong,-6.20609,106.78269
B05162P,Simpang Sungai Landak Raya Cilincing,-6.101625,106.93817
B05163P,Simpang Sunter Indah Raya,-6.153695,106.87931
B05165P,Simpang Sunter Kemayoran Jaya,-6.153945,106.86067
B05167P,Simpang Taman Malaka Utara Barat,-6.230694,106.9284
B05168P,Simpang Tanah Abang II Cideng,-6.175292,106.81209
B05170P,Simpang Tanah Tinggi Timur,-6.174437,106.85231
B05172P,Simpang Tj. Duren Barat 1,-6.169914,106.7752
B05173P,Simpang Tj. Duren Barat 2,-6.170356,106.77528
B05174P,Simpang Tj. Duren Barat 3,-6.16966,106.77489
B05175P,Simpang Tj. Duren Barat 6,-6.18221,106.78338
B05176P,Simpang Tj. Duren Raya,-6.173776,106.78377
B05177P,Simpang Tj. Duren Timur 5,-6.180482,106.78375
B05178P,Simpang Tj. Duren Timur 6,-6.182362,106.78363
B05179P,Simpang Tarakan Cideng Barat,-6.170569,106.81074
B05180P,Simpang Tawakal Kyai Tapa,-6.166588,106.79544
B05183P,Simpang Tb Simatupang Tunda Bara,-6.292999,106.7987
B05184P,Simpang Tebet Barat IX 1,-6.238417,106.85198
B05185P,Simpang Tebet Barat IX 2,-6.238345,106.85188
B05186P,Simpang Tebet Barat Raya,-6.23012,106.85121
B05188P,Simpang Tebet Raya Barat 1,-6.229448,106.84879
B05189P,Simpang Tebet Raya Timur,-6.22987,106.85278
B05190P,Simpang Tebet Raya Utara,-6.229717,106.85244
B05192P,Simpang Tebet Utara Dalam Raya,-6.228727,106.85482
B05194P,Simpang Tenggiri Tongkol Raya,-6.11165,106.88303
B05200P,Simpang Tiga 1,-6.210708,106.93903
B05201P,Simpang Tiga 2,-6.210983,106.93935
B05202P,Simpang Tiga Pulo Gebang Raya,-6.206982,106.95468
B05203P,Simpang Toko 3 Tambora,-6.141611,106.81047
B05204P,Simpang Tomang Asli Buni,-6.1779,106.80489
B05207P,Simpang Tomang Tinggi Tawakal VI,-6.170244,106.79674
B05208P,Simpang Tridharma Bango Raya,-6.30308,106.80455
B05209P,Simpang Tubagus Angke,-6.144122,106.78319
B05210P,Simpang Tunda Bara TB Simatupang,-6.292612,106.7987
B05211P,Simpang Utama Sakti,-6.151962,106.78157
B05213P,Simpang Warakas Gg 13,-6.123272,106.87627
B05214P,Simpang Warakas III,-6.118043,106.88086
B05215P,Simpang Waru Cemara,-6.11862,106.91531
B05216P,Simpang Waru Gedong,-6.29329,106.85793
B05217P,Simpang Waru Kramat Jaya,-6.118678,106.91659
B05218P,Simpang Waru Tengah,-6.293301,106.85862
B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167
B05220P,Simpang Wijaya XIII Panglima Polim,-6.249559,106.79998
B05221P,Simpang Z Sukabumi Selatan 1,-6.218681,106.77024
B05222P,Simpang Z Sukabumi Selatan 2,-6.218721,106.77027
B05223P,Simprug 1,-6.223678,106.7902
B05224P,Simprug 2,-6.225306,106.78929
B05227P,Singapore International School,-6.149554,106.915842
B05228P,Singgalang,-6.236849,106.78782
B05230P,SIT I-II PIK,-6.124299,106.74558
B05231P,SIT III PIK,-6.123856,106.74238
B05232P,Situ Gintung 1,-6.300534,106.76234
B05233P,Situ Gintung 2,-6.301629,106.76139
B05234P,Skywalk ITC Mangga Dua,-6.136363,106.8237
B05235P,Slamet Riyadi 1,-6.208434,106.85904
B05237P,SLB 01,-6.307004,106.78025
B05238P,SLB Pangudi Luhur,-6.187212,106.75526
B05239P,Slbn 7 Jakarta,-6.233213,106.88266
B05240P,Slipi Jaya,-6.189512,106.79636
B05241P,Slipi Petamburan 1,-6.201627,106.8001
B05243P,SMA Angkasa 1,-6.24975,106.88267
B05244P,SMA Angkasa 2,-6.276218,106.88766
B05245P,SMA Budi Utomo,-6.167046,106.838
B05246P,SMA Cengkareng 1,-6.14307,106.71742
B05247P,SMA Islam As Syafiiyah 01,-6.220766,106.85339
B05248P,SMA Kartika,-6.260596,106.75896
B05250P,SMA Muhammadiyah 5,-6.235661,106.85353
B05251P,SMA Taman Madya 1,-6.157191,106.85715
B05252P,SMAK Penabur Enam 1,-6.114247,106.77389
B05253P,SMAK Penabur Enam 2,-6.115644,106.77506
B05254P,SMAN 10,-6.146713,106.82652
B05255P,SMAN 10 Bekasi,-6.176243,106.98173
B05256P,SMAN 100,-6.228401,106.88494
B05257P,SMAN 104,-6.302703,106.85941
B05258P,SMAN 108,-6.253902,106.76371
B05259P,SMAN 109,-6.344687,106.83351
B05263P,SMAN 21,-6.184392,106.88684
B05264P,SMAN 24,-6.210598,106.79631
B05265P,SMAN 28,-6.286109,106.83318
B05266P,SMAN 38,-6.336201,106.83579
B05267P,SMAN 42,-6.255854,106.89179
B05268P,SMAN 49,-6.324742,106.81981
B05269P,SMAN 5,-6.159519,106.86711
B05271P,SMAN 51,-6.276921,106.86075
B05272P,SMAN 52,-6.122613,106.92425
B05273P,SMAN 55,-6.253455,106.83867
B05275P,SMAN 61,-6.236929,106.89823
B05276P,SMAN 65,-6.200842,106.76904
B05277P,SMAN 66,-6.306231,106.80379
B05278P,SMAN 67,-6.276266,106.88657
B05280P,SMAN 8,-6.218257,106.85954
B05282P,SMAN 85,-6.215171,106.75989
B05288P,SMK Angkasa 2,-6.252043,106.88984
B05290P,SMK Bina Darma DKI,-6.220551,106.92073
B05291P,SMK Darussalam,-6.319946,106.74598
B05292P,SMK Hatawana,-6.229468,106.87871
B05294P,SMK Jakpus 1,-6.175714,106.81961
B05295P,SMK Kartika X-2,-6.252716,106.75631
B05296P,SMK Karya Teladan,-6.258596,106.84351
B05298P,SMK Ora Et Labora,-6.247473,106.79999
B05299P,SMK Pelayaran Jakarta,-6.127438,106.87358
B05300P,SMK Ristek Kikin,-6.206887,106.93519
B05301P,SMK Sahid Jakarta,-6.314831,106.87418
B05303P,SMK Satria Srengseng,-6.208852,106.75889
B05304P,SMK Swadaya Global School,-6.247161,106.91976
B05305P,SMK Tj. Priok 2,-6.113836,106.91102
B05306P,SMK Tunas Markatin,-6.196619,106.88842
B05308P,SMKN 12,-6.115571,106.88546
B05309P,SMKN 22,-6.294243,106.85554
B05310P,SMKN 26,-6.193898,106.88623
B05311P,SMKN 28,-6.284944,106.79578
B05313P,SMKN 32,-6.22951,106.8493
B05314P,SMKN 33,-6.180671,106.90662
B05315P,SMKN 38,-6.181971,106.8174
B05316P,SMKN 4,-6.141156,106.95555
B05317P,SMKN 42,-6.144079,106.72937
B05318P,SMKN 48,-6.219401,106.92361
B05319P,SMKN 49,-6.129409,106.95577
B05321P,SMKN 50,-6.228003,106.89039
B05322P,SMKN 52,-6.365228,106.88588
B05323P,SMKN 54,-6.155175,106.86089
B05324P,SMKN 56,-6.119094,106.79423
B05326P,SMKN 63,-6.351697,106.79855
B05327P,SMKN 7,-6.197969,106.89201
B05328P,SMKN Jasalena Marunda,-6.127384,106.95669
B05329P,SMP Dan SMK Bakti 17,-6.348009,106.80965
B05330P,SMP El Syifa Ciganjur,-6.334125,106.80695
B05331P,SMP Islam Al Azhar 19,-6.36591,106.88823
B05332P,SMP Model Ar Riyadh Insan Cendikia,-6.183258,106.98411
B05333P,SMP Muhammadiyah 2,-6.162466,106.84286
B05334P,SMP Nurul Falah,-6.110951,106.92581
B05335P,SMP Paskalis 1,-6.178698,106.84843
B05336P,SMP PGRI 9,-6.332922,106.89179
B05338P,SMPN 10,-6.163478,106.86518
B05339P,SMPN 106,-6.314971,106.87411
B05340P,SMPN 115,-6.225709,106.85488
B05342P,SMPN 124,-6.258975,106.82624
B05343P,SMPN 126,-6.28437,106.86419
B05344P,SMPN 127,-6.198939,106.7783
B05345P,SMPN 128,-6.279105,106.88936
B05347P,SMPN 131,-6.362279,106.8017
B05349P,SMPN 137,-6.180076,106.86676
B05350P,SMPN 14,-6.214718,106.86485
B05352P,SMPN 154,-6.250068,106.85288
B05354P,SMPN 165,-6.22418,106.90285
B05356P,SMPN 170,-6.178079,106.9132
B05357P,SMPN 174,-6.311716,106.87463
B05358P,SMPN 177,-6.261215,106.75713
B05360P,SMPN 184,-6.340806,106.8637
B05361P,SMPN 188,-6.307289,106.87793
B05362P,SMPN 190,-6.108399,106.70296
B05363P,SMPN 199,-6.230971,106.94309
B05366P,SMPN 205,-6.170396,106.70696
B05367P,SMPN 209,-6.288613,106.86372
B05368P,SMPN 214,-6.25378,106.89073
B05369P,SMPN 222,-6.308849,106.88887
B05371P,SMPN 228,-6.160715,106.86653
B05372P,SMPN 229,-6.19752,106.77284
B05373P,SMPN 232,-6.203027,106.8828
B05374P,SMPN 235,-6.254954,106.75651
B05375P,SMPN 240,-6.26076,106.78895
B05377P,SMPN 245,-6.225869,106.73983
B05379P,SMPN 258,-6.357133,106.87444
B05380P,SMPN 263,-6.29461,106.87865
B05383P,SMPN 289,-6.138058,106.9218
B05384P,SMPN 43,-6.240281,106.82639
B05385P,SMPN 44,-6.207599,106.88178
B05386P,SMPN 48,-6.233393,106.78025
B05387P,SMPN 6 Bekasi,-6.28259,106.91272
B05388P,SMPN 68,-6.278279,106.79964
B05389P,SMPN 78,-6.173538,106.85226
B05390P,SMPN 79,-6.15727,106.85677
B05391P,SMPN 8,-6.201167,106.84291
B05392P,SMPN 80,-6.249971,106.88347
B05393P,SMPN 84,-6.115887,106.91118
B05394P,SMPN 85,-6.31244,106.79533
B05396P,SMPN 89,-6.178359,106.78195
B05397P,SMU 79,-6.225412,106.83865
B05398P,Soepomo,-6.224741,106.84751
B05399P,South City Cinere,-6.34504,106.767638
B05401P,SPBG Jakpro,-6.117747,106.79188
B05403P,SPBU Bintaro Pondok Betung,-6.261488,106.75659
B05405P,SPBU Gedong Panjang,-6.130757,106.80557
B05407P,SPBU Industri Kemayoran,-6.14864,106.83832
B05408P,SPBU Jln. Guru,-6.318164,106.83745
B05409P,SPBU Limo Cinere,-6.343345,106.77832
B05411P,SPBU Meruya Ilir,-6.19749,106.75352
B05412P,SPBU Pinang Ranti 1,-6.291256,106.88859
B05413P,SPBU Pinang Ranti 2,-6.291064,106.88845
B05415P,SPBU Setu,-6.305882,106.91644
B05416P,SPBU Shell Rempoa,-6.265358,106.76615
B05417P,SPBU Slipi,-6.189919,106.79321
B05418P,SPBU Srengseng Raya,-6.218822,106.76037
B05419P,SPBU Yos Sudarso,-6.145808,106.88999
B05422P,STAI Az Ziyadah 2,-6.222785,106.90469
B05423P,Viva Futsal,-6.218724,106.81944
B05425P,St. Blok A Dharmawangsa,-6.254652,106.79733
B05426P,St. Blok A Petogogan,-6.254711,106.79713
B05429P,St. Cawang 2,-6.242605,106.85849
B05430P,St. Cawang 3,-6.242724,106.85853
B05431P,St. Cikini Barat,-6.199614,106.84183
B05432P,St. Cikini Selatan,-6.200967,106.84287
B05433P,Pegangsaan Timur,-6.199263,106.84205
B05434P,St. Cipete Raya 1,-6.278374,106.79746
B05435P,St. Cipete Raya 2,-6.278423,106.79716
B05436P,St. Duren Kalibata,-6.254264,106.85531
B05437P,St. Duren Kalibata 1,-6.255579,106.85422
B05438P,St. Duren Kalibata 2,-6.256023,106.85547
B05439P,St. Duren Kalibata 3,-6.255192,106.85492
B05440P,St. Duren Kalibata 4,-6.255071,106.85506
B05441P,St. Gambir 1,-6.178206,106.83152
B05442P,St. Gambir 2,-6.17568,106.8307
B05443P,St. Gg. Sentiong,-6.185997,106.85083
B05445P,St. Gondangdia 2,-6.185054,106.8323
B05446P,St. Grogol,-6.161785,106.78993
B05447P,Kota 1,-6.137079,106.81431
B05448P,St. Jakarta Kota Baru,-6.137749,106.81631
B05449P,St. Jayakarta 1,-6.14097,106.82305
B05450P,St. Jayakarta 2,-6.140453,106.82291
B05451P,St. Juanda,-6.16693,106.83064
B05453P,St. Karet,-6.200377,106.81546
B05454P,St. Kebayoran,-6.239001,106.78198
B05455P,St. Kebayoran 2,-6.235723,106.78285
B05457P,St. Klender 1,-6.213598,106.89787
B05458P,St. Klender 2,-6.213433,106.89787
B05459P,St. Klender Baru,-6.217782,106.93957
B05460P,St. Klender Muka,-6.212928,106.89948
B05463P,St. Lenteng Agung 1,-6.330883,106.83542
B05464P,St. Lenteng Agung 2,-6.331342,106.83467
B05466P,St. LRT Boulevard Selatan 2,-6.169685,106.89943
B05469P,St. LRT Boulevard Utara 1,-6.159158,106.90631
B05470P,St. LRT Boulevard Utara 2,-6.159539,106.90573
B05471P,St. LRT Equestrian 1,-6.1846,106.89111
B05473P,St. LRT Pegangsaan Dua,-6.156857,106.91386
B05477P,St. LRT Velodrome 1,-6.191381,106.89127
B05478P,St. LRT Velodrome 2,-6.192994,106.89107
B05479P,St. LRT Velodrome 3,-6.19151,106.89108
B05482P,St. MRT Asean 1,-6.23844,106.79858
B05484P,St. MRT Blok A,-6.257009,106.796912
B05485P,St. MRT Blok M 1,-6.244367,106.79823
B05488P,St. MRT Fatmawati,-6.292589,106.7936
B05492P,St. MRT Lebak Bulus,-6.289421,106.77436
B05494P,St. Pasar Minggu 1,-6.283156,106.84468
B05498P,St. Pesing,-6.161726,106.77127
B05499P,St. Rawa Buaya,-6.163471,106.72374
B05500P,St. Sawah Besar 1,-6.159888,106.82767
B05501P,St. Sawah Besar 2,-6.161426,106.82806
B05502P,St. Sudirman 2,-6.201883,106.82277
B05505P,St. Tanah Abang 3,-6.183388,106.8122
B05507P,St. Tanah Tinggi 2,-6.175459,106.64576
B05508P,St. Tj. Barat 1,-6.307524,106.83926
B05509P,St. Tj. Barat 2,-6.307681,106.8386
B05510P,St. Tebet 1,-6.225576,106.85862
B05511P,St. Tebet 2,-6.225525,106.85813
B05512P,St. Tebet 3,-6.225604,106.85923
B05513P,St. Tebet Pintu Barat,-6.226641,106.85819
B05514P,St. Universitas Pancasila,-6.339371,106.83396
B05515P,St. Univ. Pancasila Jak Lingko,-6.338987,106.83458
B05516P,STBA Pertiwi,-6.261526,106.864
B05517P,STEKPI,-6.255574,106.84966
B05518P,Stella Maris 1,-6.112083,106.79282
B05519P,Stella Maris 2,-6.112308,106.79234
B05520P,STIAMI 1,-6.377387,106.83318
B05521P,STIAMI 2,-6.377369,106.83281
B05523P,STIE Bisnis,-6.153634,106.72636
B05524P,STIE IBEK,-6.173256,106.7977
B05525P,STIE Rawamangun,-6.189799,106.88422
B05526P,STIE Trianandra,-6.226176,106.89875
B05527P,STIE YAI Senen,-6.183885,106.84333
B05530P,STIP,-6.104402,106.95904
B05531P,STIS,-6.231063,106.86716
B05532P,STM Cendrawasih,-6.216418,106.77393
B05533P,STM Mandiri,-6.389279,106.82612
B05534P,STMIK Jakarta,-6.257157,106.78985
B05535P,STMT Trisakti 1,-6.231933,106.87782
B05536P,STMT Trisakti 2,-6.231981,106.8777
B05537P,STMT Trisakti 3,-6.230904,106.87854
B05538P,STPDN,-6.28439,106.81899
B05539P,STT PLN,-6.168512,106.72742
B05540P,Sudin Kebersihan Senen,-6.168882,106.84355
B05542P,Sudin Pencatatan Sipil 2,-6.203555,106.89029
B05544P,Summitmas,-6.225826,106.80402
B05546P,Sumur Bor 3,-6.152746,106.71878
B05549P,Sunter Boulevard Barat 1,-6.149527,106.88866
B05550P,Sunter Icon,-6.135417,106.85589
B05552P,Sunter Karya 2,-6.137641,106.86996
B05553P,Sunter Karya 3,-6.13744,106.87112
B05554P,Sunter Kelapa Gading 1,-6.142707,106.89049
B05555P,Sunter Kelapa Gading 2,-6.143194,106.891
B05556P,Sunter Muara,-6.144072,106.85763
B05557P,Sunter Permai Indah 1,-6.149457,106.88515
B05558P,Sunter Permai Indah 2,-6.149751,106.88647
B05559P,Superindo Bulak Kapal 1,-6.24914,107.02344
B05560P,Superindo Bulak Kapal 2,-6.249488,107.02384
B05561P,Superindo Meruya Ilir,-6.197636,106.74562
B05563P,Supriyadi,-6.308998,106.87046
B05565P,Sutera Niaga 2,-6.240488,106.6474
B05566P,Suzuki,-6.193509,106.93555
B05567P,Suzuki Panjang Arteri,-6.191998,106.76896
B05568P,Swadaya,-6.253975,106.83288
B05569P,Syibi,-6.350345,106.83272
B05570P,Taman Anggrek,-6.17624,106.79281
B05573P,Taman Asem PPSU Tj. Priok,-6.117021,106.86998
B05574P,Taman Ayodya,-6.245687,106.79467
B05575P,Taman Bambu 1,-6.302506,106.91524
B05576P,Taman Bambu 2,-6.302619,106.91542
B05577P,Taman Barito Sembar,-6.132105,106.92023
B05578P,Taman Bayu,-6.2241,106.91027
B05579P,Taman BMW,-6.125862,106.85843
B05581P,Taman Buaran Indah,-6.216979,106.92356
B05582P,Taman Bugis,-6.115827,106.88827
B05584P,Taman DDN,-6.312565,106.7965
B05586P,Taman Duren Sawit,-6.240353,106.92157
B05587P,Taman Elok 1,-6.195743,106.93526
B05588P,Taman Elok 2,-6.195679,106.93531
B05589P,Taman Enim,-6.11099,106.88412
B05590P,Taman Gg. Kelor,-6.21124,106.85879
B05591P,Taman Gorontalo,-6.113101,106.88321
B05595P,Taman Intirub 1,-6.265957,106.87819
B05596P,Taman Intirub 2,-6.265962,106.87807
B05597P,Taman Ismail Marzuki,-6.19163,106.83847
B05598P,Taman Jln. Bhakti 1,-6.105653,106.94035
B05599P,Taman Jln. Bhakti 2,-6.105763,106.94029
B05600P,Taman Jogging Kelapa Gading 1,-6.161115,106.90612
B05601P,Taman Jogging Kelapa Gading 2,-6.161241,106.90506
B05602P,Taman Jogging Kelapa Gading 3,-6.161135,106.90477
B05604P,Taman Juang 2,-6.179604,106.80554
B05605P,Taman Kayu Jati V,-6.19034,106.88672
B05607P,Taman Kemang Raya,-6.255214,106.81045
B05609P,Taman Kota Intan,-6.131785,106.81236
B05610P,Taman Kota Plumpang,-6.127924,106.89399
B05612P,Taman Lenteng Agung,-6.322961,106.83569
B05613P,Taman Lestari Indah,-6.296499,106.77774
B05614P,Taman Mahoni,-6.340472,106.87479
B05615P,Taman Malaka Barat 1D,-6.231106,106.92698
B05616P,Taman Malaka Selatan 1 Gg E,-6.230689,106.93163
B05617P,Taman Malaka Selatan 1B,-6.23076,106.93343
B05618P,Taman Malaka Selatan 2,-6.232454,106.93131
B05619P,Taman Mandiri Kelapa Gading,-6.142848,106.91007
B05620P,Taman Maramba,-6.17623,106.90716
B05621P,Taman Margahayu 1,-6.248137,107.02075
B05622P,Taman Margahayu 2,-6.24846,107.02153
B05623P,Taman Martha Tiahahu,-6.242892,106.79838
B05626P,Taman Menteng,-6.195931,106.82884
B05627P,Taman Menteng 1,-6.19559,106.82999
B05629P,Taman Meruya Ilir,-6.198772,106.73948
B05630P,Taman Modern 1,-6.185359,106.94843
B05631P,Taman Modern 2,-6.185154,106.94806
B05632P,Taman Palem Lestari,-6.139986,106.72956
B05634P,Taman Pangkalan Jati Kalimalang,-6.24599,106.9053
B05635P,Taman Panglima Polim,-6.251369,106.79751
B05637P,Taman Patimura,-6.232872,106.80081
B05639P,Taman Persahabatan,-6.206699,106.88653
B05640P,Taman PIK Penggilingan,-6.2042,106.93176
B05641P,Taman Puring,-6.240966,106.78873
B05642P,Taman Puring 2,-6.242596,106.78793
B05643P,Taman Rasuna Tower 10,-6.218581,106.83599
B05644P,Taman Rasuna Tower 17,-6.217105,106.83598
B05645P,Taman Rekreasi Wiladatika,-6.369751,106.89248
B05648P,Taman Ria,-6.213308,106.80236
B05649P,Taman Rosita,-6.237444,106.84456
B05651P,Taman Segitiga Cibubur,-6.36869,106.88971
B05652P,Taman Semanan Indah,-6.163993,106.72545
B05653P,Taman Simpang Jatinegara,-6.217541,106.87352
B05654P,Taman Spatodhea,-6.322818,106.82439
B05655P,Taman Sunter,-6.150072,106.85779
B05656P,Taman Suropati,-6.200037,106.83234
B05658P,Taman Suryo,-6.233753,106.81265
B05660P,Taman Ut Aheme,-6.227704,106.92256
B05661P,Taman Wahidin,-6.166873,106.83918
B05663P,Tamini Square 1,-6.291762,106.88073
B05664P,Tamini Square 2,-6.29165,106.8809
B05666P,Tanah Abang 2,-6.181926,106.81409
B05667P,Tanah Abang AURI,-6.186064,106.81536
B05668P,Tanah Abang Blok B,-6.188459,106.81447
B05669P,Tanah Abang Blok G,-6.18865,106.81293
B05670P,Tanah Baru Cipedak,-6.363462,106.80684
B05671P,Tanah Koja,-6.209364,106.90161
B05672P,Tanah Merah,-6.142042,106.90862
B05673P,Tanah Merdeka 1,-6.30813,106.8745
B05675P,Tanah Pasir Gedong Panjang,-6.129596,106.80506
B05676P,Tangerang City 2,-6.19454,106.63475
B05677P,Tangerang City Mall 1,-6.194185,106.63605
B05680P,Tj. Mas Raya,-6.308428,106.8391
B05683P,Taufik Hidayat Arena,-6.340259,106.87678
B05684P,TDP,-6.245518,106.90957
B05685P,Tebet Balai Sudirman,-6.226949,106.84757
B05686P,Tebet Barat Dalam,-6.239317,106.84535
B05687P,Tegal Parang 1,-6.239791,106.83149
B05688P,Tegal Parang 2,-6.238571,106.83054
B05689P,Tegalan 1,-6.202401,106.85652
B05690P,Tegalan 2,-6.202921,106.85729
B05691P,Tegalan 3,-6.204747,106.858
B05692P,Telaga Raya Sunter Jaya,-6.151214,106.86133
B05693P,Telkom Grapari,-6.18222,106.83297
B05694P,Telkom Tj. Priok,-6.11025,106.8842
B05695P,Telkom Tebet,-6.224064,106.8516
B05696P,Telkomsel Cempaka Putih,-6.173603,106.86006
B05697P,Telkomsel Jln. Nangka,-6.304254,106.84593
B05698P,Tempo Scan,-6.235112,106.82885
B05699P,Teraskota,-6.295262,106.66658
B05701P,Term. BSD,-6.306375,106.68536
B05702P,Term. Depok,-6.39164,106.82466
B05703P,Term. Depok Baru,-6.391068,106.82251
B05704P,Term. Grogol,-6.166565,106.79025
B05705P,Term. Grogol 2,-6.16618,106.79329
B05706P,Term. Kampung Melayu,-6.224804,106.86697
B05707P,Term. Kampung Melayu 2,-6.224516,106.86685
B05708P,Term. Kampung Rambutan,-6.308964,106.88165
B05711P,Term. Klender,-6.221557,106.93248
B05712P,Term. Kota Intan,-6.132323,106.81115
B05713P,Term. Muara Angke 1,-6.109045,106.77353
B05714P,Term. Muara Angke 2,-6.109001,106.77349
B05715P,Term. Pasar Minggu,-6.283048,106.84371
B05716P,Term. Pasar Minggu 2,-6.282492,106.84455
